city;moscow_time;visits;uniqs;new_uniqs
Москва;19.01.2015 11:27;26;26;12
Москва;19.01.2015 11:28;27;27;10
Москва;19.01.2015 11:29;21;21;9
Москва;19.01.2015 11:30;35;35;16
Москва;19.01.2015 11:31;17;17;6
Москва;19.01.2015 11:32;24;24;9
Москва;19.01.2015 11:33;23;23;10
Москва;19.01.2015 11:34;30;30;10
Москва;19.01.2015 11:35;29;29;6
Москва;19.01.2015 11:36;18;18;7
Москва;19.01.2015 11:37;21;21;6
Москва;19.01.2015 11:38;26;26;13
Москва;19.01.2015 11:39;15;15;4
Москва;19.01.2015 11:40;26;26;10
Москва;19.01.2015 11:41;18;18;7
Москва;19.01.2015 11:42;20;20;6
Москва;19.01.2015 11:43;21;21;9
Москва;19.01.2015 11:44;24;24;6
Москва;19.01.2015 11:45;34;34;15
Москва;19.01.2015 11:46;34;34;14
Москва;19.01.2015 11:47;15;15;7
Москва;19.01.2015 11:48;23;23;10
Москва;19.01.2015 11:49;20;20;7
Москва;19.01.2015 11:50;20;20;10
Москва;19.01.2015 11:51;23;23;10
Москва;19.01.2015 11:52;17;17;5
Москва;19.01.2015 11:53;18;18;5
Москва;19.01.2015 11:54;30;30;11
Москва;19.01.2015 11:55;27;27;13
Москва;19.01.2015 11:56;17;17;7
Москва;19.01.2015 11:57;18;18;8
Москва;19.01.2015 11:58;21;21;9
Москва;19.01.2015 11:59;24;24;12
Москва;19.01.2015 12:00;23;23;4
Москва;19.01.2015 12:01;23;23;9
Москва;19.01.2015 12:02;24;24;9
Москва;19.01.2015 12:03;26;26;9
Москва;19.01.2015 12:04;18;18;8
Москва;19.01.2015 12:05;26;26;11
Москва;19.01.2015 12:06;30;30;10
Москва;19.01.2015 12:07;21;21;8
Москва;19.01.2015 12:08;24;24;11
Москва;19.01.2015 12:09;17;17;4
Москва;19.01.2015 12:10;15;15;8
Москва;19.01.2015 12:11;32;32;16
Москва;19.01.2015 12:12;18;18;6
Москва;19.01.2015 12:13;26;26;12
Москва;19.01.2015 12:14;24;24;7
Москва;19.01.2015 12:15;29;29;10
Москва;19.01.2015 12:16;17;17;9
Москва;19.01.2015 12:17;26;26;13
Москва;19.01.2015 12:18;21;21;8
Москва;19.01.2015 12:19;24;24;7
Москва;19.01.2015 12:20;23;23;8
Москва;19.01.2015 12:21;20;20;6
Москва;19.01.2015 12:22;23;23;7
Москва;19.01.2015 12:23;40;40;18
Москва;19.01.2015 12:24;20;20;7
Москва;19.01.2015 12:25;23;23;6
Москва;19.01.2015 12:26;18;18;11
Москва;19.01.2015 12:27;29;29;10
Москва;19.01.2015 12:28;30;30;8
Москва;19.01.2015 12:29;18;18;6
Москва;19.01.2015 12:30;15;15;7
Москва;19.01.2015 12:31;23;23;9
Москва;19.01.2015 12:32;23;23;9
Москва;19.01.2015 12:33;35;35;15
Москва;19.01.2015 12:34;13;13;7
Москва;19.01.2015 12:35;27;27;13
Москва;19.01.2015 12:36;21;21;5
Москва;19.01.2015 12:37;23;23;10
Москва;19.01.2015 12:38;27;27;11
Москва;19.01.2015 12:39;23;23;8
Москва;19.01.2015 12:40;23;23;13
Москва;19.01.2015 12:41;24;24;12
Москва;19.01.2015 12:42;21;21;8
Москва;19.01.2015 12:43;26;26;12
Москва;19.01.2015 12:44;21;21;7
Москва;19.01.2015 12:45;18;18;9
Москва;19.01.2015 12:46;23;23;7
Москва;19.01.2015 12:47;23;23;8
Москва;19.01.2015 12:48;20;20;10
Москва;19.01.2015 12:49;13;13;3
Москва;19.01.2015 12:50;21;21;9
Москва;19.01.2015 12:51;24;24;10
Москва;19.01.2015 12:52;32;32;13
Москва;19.01.2015 12:53;23;23;10
Москва;19.01.2015 12:54;18;18;7
Москва;19.01.2015 12:55;30;30;14
Москва;19.01.2015 12:56;17;17;1
Москва;19.01.2015 12:57;9;9;1
Москва;19.01.2015 12:58;21;21;9
Москва;19.01.2015 12:59;23;23;8
Москва;19.01.2015 13:00;26;26;7
Москва;19.01.2015 13:01;15;15;5
Москва;19.01.2015 13:02;23;23;9
Москва;19.01.2015 13:03;29;29;12
Москва;19.01.2015 13:04;13;13;6
Москва;19.01.2015 13:05;27;27;8
Москва;19.01.2015 13:06;26;26;12
Москва;19.01.2015 13:07;17;17;7
Москва;19.01.2015 13:08;23;23;8
Москва;19.01.2015 13:09;18;18;10
Москва;19.01.2015 13:10;17;17;5
Москва;19.01.2015 13:11;20;20;8
Москва;19.01.2015 13:12;20;20;6
Москва;19.01.2015 13:13;18;18;4
Москва;19.01.2015 13:14;30;30;9
Москва;19.01.2015 13:15;27;27;9
Москва;19.01.2015 13:16;27;27;12
Москва;19.01.2015 13:17;26;26;11
Москва;19.01.2015 13:18;27;27;10
Москва;19.01.2015 13:19;26;26;7
Москва;19.01.2015 13:20;24;24;9
Москва;19.01.2015 13:21;18;18;8
Москва;19.01.2015 13:22;21;21;8
Москва;19.01.2015 13:23;12;12;6
Москва;19.01.2015 13:24;24;24;7
Москва;19.01.2015 13:25;26;26;10
Москва;19.01.2015 13:26;24;24;8
Москва;19.01.2015 13:27;17;17;6
Москва;19.01.2015 13:28;20;20;9
Москва;19.01.2015 13:29;24;24;11
Москва;19.01.2015 13:30;27;27;7
Москва;19.01.2015 13:31;23;23;8
Москва;19.01.2015 13:32;17;17;8
Москва;19.01.2015 13:33;32;32;13
Москва;19.01.2015 13:34;20;20;8
Москва;19.01.2015 13:35;26;26;12
Москва;19.01.2015 13:36;27;27;9
Москва;19.01.2015 13:37;24;24;7
Москва;19.01.2015 13:38;18;18;9
Москва;19.01.2015 13:39;15;15;3
Москва;19.01.2015 13:40;13;13;7
Москва;19.01.2015 13:41;18;18;4
Москва;19.01.2015 13:42;27;27;11
Москва;19.01.2015 13:43;29;29;11
Москва;19.01.2015 13:44;13;13;4
Москва;19.01.2015 13:45;20;20;8
Москва;19.01.2015 13:46;29;29;12
Москва;19.01.2015 13:47;30;30;11
Москва;19.01.2015 13:48;20;20;8
Москва;19.01.2015 13:49;24;24;10
Москва;19.01.2015 13:50;24;24;11
Москва;19.01.2015 13:51;30;30;9
Москва;19.01.2015 13:52;20;20;7
Москва;19.01.2015 13:53;27;27;9
Москва;19.01.2015 13:54;30;30;9
Москва;19.01.2015 13:55;12;12;4
Москва;19.01.2015 13:56;21;21;6
Москва;19.01.2015 13:57;17;17;6
Москва;19.01.2015 13:58;26;26;9
Москва;19.01.2015 13:59;18;18;5
Москва;19.01.2015 14:00;24;24;7
Москва;19.01.2015 14:01;20;20;9
Москва;19.01.2015 14:02;18;18;5
Москва;19.01.2015 14:03;24;24;10
Москва;19.01.2015 14:04;35;35;16
Москва;19.01.2015 14:05;27;27;7
Москва;19.01.2015 14:06;20;20;9
Москва;19.01.2015 14:07;23;23;8
Москва;19.01.2015 14:08;26;26;8
Москва;19.01.2015 14:09;27;27;12
Москва;19.01.2015 14:10;27;27;9
Москва;19.01.2015 14:11;18;18;6
Москва;19.01.2015 14:12;24;24;9
Москва;19.01.2015 14:13;20;20;9
Москва;19.01.2015 14:14;34;34;14
Москва;19.01.2015 14:15;20;20;8
Москва;19.01.2015 14:16;27;27;8
Москва;19.01.2015 14:17;23;23;10
Москва;19.01.2015 14:18;15;15;6
Москва;19.01.2015 14:19;20;20;7
Москва;19.01.2015 14:20;29;29;10
Москва;19.01.2015 14:21;24;24;8
Москва;19.01.2015 14:22;24;24;9
Москва;19.01.2015 14:23;32;32;14
Москва;19.01.2015 14:24;23;23;9
Москва;19.01.2015 14:25;21;21;8
Москва;19.01.2015 14:26;24;24;9
Москва;19.01.2015 14:27;24;24;9
Москва;19.01.2015 14:28;27;27;9
Москва;19.01.2015 14:29;35;35;12
Москва;19.01.2015 14:30;23;23;7
Москва;19.01.2015 14:31;23;23;9
Москва;19.01.2015 14:32;18;18;12
Москва;19.01.2015 14:33;32;32;12
Москва;19.01.2015 14:34;23;23;8
Москва;19.01.2015 14:35;12;12;4
Москва;19.01.2015 14:36;15;15;7
Москва;19.01.2015 14:37;23;23;8
Москва;19.01.2015 14:38;10;10;6
Москва;19.01.2015 14:39;24;24;11
Москва;19.01.2015 14:40;30;30;13
Москва;19.01.2015 14:41;23;23;7
Москва;19.01.2015 14:42;24;24;10
Москва;19.01.2015 14:43;34;34;13
Москва;19.01.2015 14:44;34;34;15
Москва;19.01.2015 14:45;23;23;9
Москва;19.01.2015 14:46;29;29;13
Москва;19.01.2015 14:47;18;18;7
Москва;19.01.2015 14:48;21;21;8
Москва;19.01.2015 14:49;23;23;9
Москва;19.01.2015 14:50;21;21;9
Москва;19.01.2015 14:51;15;15;6
Москва;19.01.2015 14:52;21;21;8
Москва;19.01.2015 14:53;9;9;4
Москва;19.01.2015 14:54;27;27;12
Москва;19.01.2015 14:55;21;21;10
Москва;19.01.2015 14:56;29;29;12
Москва;19.01.2015 14:57;18;18;9
Москва;19.01.2015 14:58;15;15;3
Москва;19.01.2015 14:59;13;13;6
Москва;19.01.2015 15:00;35;35;15
Москва;19.01.2015 15:01;24;24;10
Москва;19.01.2015 15:02;20;20;7
Москва;19.01.2015 15:03;24;24;6
Москва;19.01.2015 15:04;18;18;8
Москва;19.01.2015 15:05;17;17;4
Москва;19.01.2015 15:06;30;30;13
Москва;19.01.2015 15:07;18;18;7
Москва;19.01.2015 15:08;13;13;6
Москва;19.01.2015 15:09;18;18;10
Москва;19.01.2015 15:10;18;18;6
Москва;19.01.2015 15:11;21;21;9
Москва;19.01.2015 15:12;23;23;6
Москва;19.01.2015 15:13;20;20;7
Москва;19.01.2015 15:14;18;18;9
Москва;19.01.2015 15:15;30;30;13
Москва;19.01.2015 15:16;29;29;10
Москва;19.01.2015 15:17;23;23;8
Москва;19.01.2015 15:18;13;13;7
Москва;19.01.2015 15:19;17;17;6
Москва;19.01.2015 15:20;18;18;5
Москва;19.01.2015 15:21;17;17;7
Москва;19.01.2015 15:22;24;24;11
Москва;19.01.2015 15:23;23;23;6
Москва;19.01.2015 15:24;23;23;10
Москва;19.01.2015 15:25;20;20;10
Москва;19.01.2015 15:26;17;17;8
Москва;19.01.2015 15:27;17;17;4
Москва;19.01.2015 15:28;24;24;10
Москва;19.01.2015 15:29;29;29;10
Москва;19.01.2015 15:30;29;29;10
Москва;19.01.2015 15:31;23;23;11
Москва;19.01.2015 15:32;26;26;13
Москва;19.01.2015 15:33;30;30;13
Москва;19.01.2015 15:34;29;29;12
Москва;19.01.2015 15:35;24;24;9
Москва;19.01.2015 15:36;18;18;9
Москва;19.01.2015 15:37;20;20;6
Москва;19.01.2015 15:38;29;29;12
Москва;19.01.2015 15:39;27;27;5
Москва;19.01.2015 15:40;30;30;11
Москва;19.01.2015 15:41;9;9;4
Москва;19.01.2015 15:42;23;23;9
Москва;19.01.2015 15:43;18;18;6
Москва;19.01.2015 15:44;17;17;4
Москва;19.01.2015 15:45;23;23;7
Москва;19.01.2015 15:46;27;27;13
Москва;19.01.2015 15:47;29;29;9
Москва;19.01.2015 15:48;24;24;10
Москва;19.01.2015 15:49;27;27;9
Москва;19.01.2015 15:50;18;18;8
Москва;19.01.2015 15:51;26;26;11
Москва;19.01.2015 15:52;27;27;6
Москва;19.01.2015 15:53;24;24;10
Москва;19.01.2015 15:54;18;18;4
Москва;19.01.2015 15:55;21;21;7
Москва;19.01.2015 15:56;23;23;6
Москва;19.01.2015 15:57;29;29;11
Москва;19.01.2015 15:58;35;35;15
Москва;19.01.2015 15:59;17;17;5
Москва;19.01.2015 16:00;27;27;14
Москва;19.01.2015 16:01;24;24;10
Москва;19.01.2015 16:02;21;21;9
Москва;19.01.2015 16:03;30;30;11
Москва;19.01.2015 16:04;20;20;11
Москва;19.01.2015 16:05;26;26;11
Москва;19.01.2015 16:06;20;20;11
Москва;19.01.2015 16:07;18;18;7
Москва;19.01.2015 16:08;18;18;8
Москва;19.01.2015 16:09;17;17;5
Москва;19.01.2015 16:10;23;23;7
Москва;19.01.2015 16:11;15;15;6
Москва;19.01.2015 16:12;15;15;4
Москва;19.01.2015 16:13;27;27;12
Москва;19.01.2015 16:14;24;24;5
Москва;19.01.2015 16:15;21;21;7
Москва;19.01.2015 16:16;21;21;9
Москва;19.01.2015 16:17;32;32;8
Москва;19.01.2015 16:18;27;27;13
Москва;19.01.2015 16:19;26;26;10
Москва;19.01.2015 16:20;32;32;12
Москва;19.01.2015 16:21;34;34;11
Москва;19.01.2015 16:22;9;9;4
Москва;19.01.2015 16:23;24;24;10
Москва;19.01.2015 16:24;24;24;11
Москва;19.01.2015 16:25;23;23;7
Москва;19.01.2015 16:26;24;24;12
Москва;19.01.2015 16:27;30;30;15
Москва;19.01.2015 16:28;23;23;9
Москва;19.01.2015 16:29;27;27;11
Москва;19.01.2015 16:30;30;30;14
Москва;19.01.2015 16:31;20;20;8
Москва;19.01.2015 16:32;17;17;7
Москва;19.01.2015 16:33;29;29;11
Москва;19.01.2015 16:34;27;27;12
Москва;19.01.2015 16:35;40;40;16
Москва;19.01.2015 16:36;24;24;8
Москва;19.01.2015 16:37;26;26;11
Москва;19.01.2015 16:38;29;29;9
Москва;19.01.2015 16:39;24;24;11
Москва;19.01.2015 16:40;30;30;10
Москва;19.01.2015 16:41;29;29;12
Москва;19.01.2015 16:42;12;12;7
Москва;19.01.2015 16:43;20;20;8
Москва;19.01.2015 16:44;29;29;12
Москва;19.01.2015 16:45;29;29;14
Москва;19.01.2015 16:46;29;29;6
Москва;19.01.2015 16:47;26;26;12
Москва;19.01.2015 16:48;23;23;8
Москва;19.01.2015 16:49;26;26;10
Москва;19.01.2015 16:50;21;21;9
Москва;19.01.2015 16:51;13;13;8
Москва;19.01.2015 16:52;24;24;11
Москва;19.01.2015 16:53;30;30;13
Москва;19.01.2015 16:54;32;32;14
Москва;19.01.2015 16:55;17;17;6
Москва;19.01.2015 16:56;27;27;9
Москва;19.01.2015 16:57;30;30;11
Москва;19.01.2015 16:58;27;27;8
Москва;19.01.2015 16:59;17;17;9
Москва;19.01.2015 17:00;35;35;13
Москва;19.01.2015 17:01;26;26;10
Москва;19.01.2015 17:02;24;24;11
Москва;19.01.2015 17:03;35;35;18
Москва;19.01.2015 17:04;12;12;6
Москва;19.01.2015 17:05;18;18;3
Москва;19.01.2015 17:06;17;17;5
Москва;19.01.2015 17:07;23;23;8
Москва;19.01.2015 17:08;15;15;4
Москва;19.01.2015 17:09;34;34;16
Москва;19.01.2015 17:10;30;30;15
Москва;19.01.2015 17:11;17;17;7
Москва;19.01.2015 17:12;24;24;9
Москва;19.01.2015 17:13;23;23;11
Москва;19.01.2015 17:14;26;26;12
Москва;19.01.2015 17:15;32;32;13
Москва;19.01.2015 17:16;35;35;10
Москва;19.01.2015 17:17;26;26;12
Москва;19.01.2015 17:18;35;35;15
Москва;19.01.2015 17:19;15;15;6
Москва;19.01.2015 17:20;29;29;12
Москва;19.01.2015 17:21;29;29;7
Москва;19.01.2015 17:22;26;26;13
Москва;19.01.2015 17:23;27;27;11
Москва;19.01.2015 17:24;23;23;11
Москва;19.01.2015 17:25;24;24;11
Москва;19.01.2015 17:26;29;29;10
Москва;19.01.2015 17:27;38;38;21
Москва;19.01.2015 17:28;32;32;11
Москва;19.01.2015 17:29;29;29;15
Москва;19.01.2015 17:30;35;35;14
Москва;19.01.2015 17:31;21;21;8
Москва;19.01.2015 17:32;12;12;5
Москва;19.01.2015 17:33;40;40;18
Москва;19.01.2015 17:34;43;43;19
Москва;19.01.2015 17:35;21;21;8
Москва;19.01.2015 17:36;13;13;5
Москва;19.01.2015 17:37;26;26;5
Москва;19.01.2015 17:38;29;29;13
Москва;19.01.2015 17:39;23;23;10
Москва;19.01.2015 17:40;41;41;13
Москва;19.01.2015 17:41;38;38;17
Москва;19.01.2015 17:42;35;35;15
Москва;19.01.2015 17:43;35;35;16
Москва;19.01.2015 17:44;29;29;12
Москва;19.01.2015 17:45;27;27;13
Москва;19.01.2015 17:46;34;34;10
Москва;19.01.2015 17:47;20;20;8
Москва;19.01.2015 17:48;20;20;9
Москва;19.01.2015 17:49;29;29;9
Москва;19.01.2015 17:50;18;18;7
Москва;19.01.2015 17:51;21;21;6
Москва;19.01.2015 17:52;27;27;13
Москва;19.01.2015 17:53;20;20;6
Москва;19.01.2015 17:54;29;29;9
Москва;19.01.2015 17:55;29;29;14
Москва;19.01.2015 17:56;24;24;8
Москва;19.01.2015 17:57;30;30;10
Москва;19.01.2015 17:58;34;34;14
Москва;19.01.2015 17:59;23;23;7
Москва;19.01.2015 18:00;23;23;8
Москва;19.01.2015 18:01;24;24;8
Москва;19.01.2015 18:02;21;21;9
Москва;19.01.2015 18:03;21;21;8
Москва;19.01.2015 18:04;26;26;10
Москва;19.01.2015 18:05;35;35;13
Москва;19.01.2015 18:06;37;37;13
Москва;19.01.2015 18:07;23;23;8
Москва;19.01.2015 18:08;26;26;8
Москва;19.01.2015 18:09;27;27;9
Москва;19.01.2015 18:10;40;40;18
Москва;19.01.2015 18:11;24;24;9
Москва;19.01.2015 18:12;15;15;6
Москва;19.01.2015 18:13;29;29;10
Москва;19.01.2015 18:14;24;24;10
Москва;19.01.2015 18:15;32;32;10
Москва;19.01.2015 18:16;21;21;8
Москва;19.01.2015 18:17;9;9;4
Москва;19.01.2015 18:18;15;15;5
Москва;19.01.2015 18:19;26;26;9
Москва;19.01.2015 18:20;15;15;4
Москва;19.01.2015 18:21;20;20;7
Москва;19.01.2015 18:22;13;13;5
Москва;19.01.2015 18:23;32;32;8
Москва;19.01.2015 18:24;18;18;8
Москва;19.01.2015 18:25;27;27;10
Москва;19.01.2015 18:26;35;35;10
Москва;19.01.2015 18:27;20;20;7
Москва;19.01.2015 18:28;26;26;9
Москва;19.01.2015 18:29;27;27;11
Москва;19.01.2015 18:30;35;35;11
Москва;19.01.2015 18:31;24;24;12
Москва;19.01.2015 18:32;12;12;4
Москва;19.01.2015 18:33;18;18;8
Москва;19.01.2015 18:34;12;12;4
Москва;19.01.2015 18:35;32;32;11
Москва;19.01.2015 18:36;20;20;8
Москва;19.01.2015 18:37;17;17;5
Москва;19.01.2015 18:38;29;29;10
Москва;19.01.2015 18:39;37;37;14
Москва;19.01.2015 18:40;15;15;3
Москва;19.01.2015 18:41;21;21;8
Москва;19.01.2015 18:42;13;13;7
Москва;19.01.2015 18:43;7;7;4
Москва;19.01.2015 18:44;18;18;8
Москва;19.01.2015 18:45;12;12;5
Москва;19.01.2015 18:46;24;24;11
Москва;19.01.2015 18:47;27;27;13
Москва;19.01.2015 18:48;15;15;7
Москва;19.01.2015 18:49;18;18;7
Москва;19.01.2015 18:50;13;13;5
Москва;19.01.2015 18:51;26;26;7
Москва;19.01.2015 18:52;13;13;5
Москва;19.01.2015 18:53;18;18;7
Москва;19.01.2015 18:54;23;23;8
Москва;19.01.2015 18:55;27;27;12
Москва;19.01.2015 18:56;15;15;6
Москва;19.01.2015 18:57;15;15;4
Москва;19.01.2015 18:58;29;29;11
Москва;19.01.2015 18:59;24;24;11
Москва;19.01.2015 19:00;18;18;7
Москва;19.01.2015 19:01;20;20;7
Москва;19.01.2015 19:02;20;20;8
Москва;19.01.2015 19:03;20;20;7
Москва;19.01.2015 19:04;18;18;8
Москва;19.01.2015 19:05;32;32;10
Москва;19.01.2015 19:06;20;20;6
Москва;19.01.2015 19:07;13;13;7
Москва;19.01.2015 19:08;23;23;9
Москва;19.01.2015 19:09;23;23;9
Москва;19.01.2015 19:10;29;29;12
Москва;19.01.2015 19:11;27;27;9
Москва;19.01.2015 19:12;18;18;7
Москва;19.01.2015 19:13;12;12;7
Москва;19.01.2015 19:14;17;17;8
Москва;19.01.2015 19:15;20;20;5
Москва;19.01.2015 19:16;17;17;7
Москва;19.01.2015 19:17;12;12;3
Москва;19.01.2015 19:18;17;17;4
Москва;19.01.2015 19:19;21;21;11
Москва;19.01.2015 19:20;18;18;5
Москва;19.01.2015 19:21;18;18;5
Москва;19.01.2015 19:22;23;23;10
Москва;19.01.2015 19:23;17;17;9
Москва;19.01.2015 19:24;21;21;11
Москва;19.01.2015 19:25;35;35;12
Москва;19.01.2015 19:26;17;17;9
Москва;19.01.2015 19:27;24;24;9
Москва;19.01.2015 19:28;26;26;11
Москва;19.01.2015 19:29;18;18;7
Москва;19.01.2015 19:30;23;23;12
Москва;19.01.2015 19:31;20;20;6
Москва;19.01.2015 19:32;26;26;8
Москва;19.01.2015 19:33;29;29;7
Москва;19.01.2015 19:34;20;20;8
Москва;19.01.2015 19:35;21;21;10
Москва;19.01.2015 19:36;12;12;3
Москва;19.01.2015 19:37;24;24;8
Москва;19.01.2015 19:38;15;15;7
Москва;19.01.2015 19:39;20;20;7
Москва;19.01.2015 19:40;18;18;7
Москва;19.01.2015 19:41;23;23;9
Москва;19.01.2015 19:42;15;15;6
Москва;19.01.2015 19:43;12;12;4
Москва;19.01.2015 19:44;24;24;9
Москва;19.01.2015 19:45;21;21;5
Москва;19.01.2015 19:46;20;20;8
Москва;19.01.2015 19:47;23;23;6
Москва;19.01.2015 19:48;21;21;9
Москва;19.01.2015 19:49;29;29;10
Москва;19.01.2015 19:50;23;23;7
Москва;19.01.2015 19:51;15;15;7
Москва;19.01.2015 19:52;29;29;8
Москва;19.01.2015 19:53;15;15;5
Москва;19.01.2015 19:54;12;12;4
Москва;19.01.2015 19:55;17;17;7
Москва;19.01.2015 19:56;21;21;10
Москва;19.01.2015 19:57;26;26;6
Москва;19.01.2015 19:58;13;13;5
Москва;19.01.2015 19:59;21;21;6
Москва;19.01.2015 20:00;21;21;9
Москва;19.01.2015 20:01;23;23;7
Москва;19.01.2015 20:02;21;21;9
Москва;19.01.2015 20:03;21;21;10
Москва;19.01.2015 20:04;23;23;8
Москва;19.01.2015 20:05;15;15;6
Москва;19.01.2015 20:06;20;20;5
Москва;19.01.2015 20:07;23;23;9
Москва;19.01.2015 20:08;18;18;8
Москва;19.01.2015 20:09;20;20;6
Москва;19.01.2015 20:10;24;24;9
Москва;19.01.2015 20:11;13;13;6
Москва;19.01.2015 20:12;24;24;10
Москва;19.01.2015 20:13;24;24;5
Москва;19.01.2015 20:14;23;23;4
Москва;19.01.2015 20:15;26;26;11
Москва;19.01.2015 20:16;17;17;4
Москва;19.01.2015 20:17;18;18;6
Москва;19.01.2015 20:18;17;17;7
Москва;19.01.2015 20:19;15;15;8
Москва;19.01.2015 20:20;27;27;10
Москва;19.01.2015 20:21;18;18;7
Москва;19.01.2015 20:22;27;27;12
Москва;19.01.2015 20:23;17;17;3
Москва;19.01.2015 20:24;29;29;11
Москва;19.01.2015 20:25;24;24;9
Москва;19.01.2015 20:26;34;34;16
Москва;19.01.2015 20:27;23;23;9
Москва;19.01.2015 20:28;15;15;7
Москва;19.01.2015 20:29;20;20;8
Москва;19.01.2015 20:30;27;27;12
Москва;19.01.2015 20:31;21;21;9
