city;local_date;local_time;tv_company;programm;genre;category;clip;clip_ID;place_in_block;selling;clip_duration;All 22-45 BC Reg. TVR;All 22-45 BC Reg. Stand. TVR;All 22-45 BC OTS;All 4+ Reg. TVR;All 4+ Reg. Stand. TVR;All 4+ OTS
Пермь;20.01.2015;10:19:11;К11;П1319;Ж1;КАТ16;Р14;7798;1;Первый;10;0;0;0;0.94;0.31;9
Пермь;20.01.2015;21:51:27;К11;П310;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;2.47;1.65;24
Пермь;20.01.2015;23:06:10;К11;П310;Ж2;КАТ2;Р15;7827;1;Первый;10;0;0;0;2.45;0.82;24
Пермь;20.01.2015;9:01:23;К22;П194;Ж9;КАТ25;Р11;7742;4;Средний;20;1.57;1.05;6;0.65;0.43;6
Пермь;20.01.2015;13:42:56;К22;П8;Ж3;КАТ3;Р13;7757;2;Второй;20;0;0;0;0.39;0.26;4
Пермь;20.01.2015;18:38:14;К22;П8;Ж3;КАТ3;Р13;7757;1;Первый;20;0;0;0;0.27;0.18;3
Пермь;20.01.2015;10:28:29;К22;П8;Ж3;КАТ3;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;10:09:14;К22;П8;Ж3;КАТ3;Р15;7827;4;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;8:55:09;К25;П321;Ж2;КАТ1;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;9:28:58;К25;П321;Ж2;КАТ1;Р11;7742;4;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;9:10:00;К25;П321;Ж2;КАТ1;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;10:24:56;К25;П321;Ж2;КАТ1;Р13;7757;7;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;8:08:58;К25;П322;Ж2;КАТ7;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;22:57:24;К25;П209;Ж5;КАТ4;Р13;7757;5;Средний;20;0;0;0;0.31;0.21;3
Пермь;20.01.2015;12:47:24;К25;П211;Ж2;КАТ2;Р11;7742;6;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;12:05:27;К25;П211;Ж2;КАТ2;Р11;7781;4;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;15:53:39;К25;П307;Ж2;КАТ1;Р14;7798;5;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;16:52:36;К25;П307;Ж2;КАТ1;Р15;7827;5;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;19:10:16;К25;П187;Ж2;КАТ2;Р11;7742;5;Средний;20;0;0;0;2.79;1.86;27
Пермь;20.01.2015;18:08:29;К25;П187;Ж2;КАТ2;Р13;7757;6;Средний;20;0;0;0;0.85;0.57;8
Пермь;20.01.2015;17:23:37;К29;П417;Ж2;КАТ2;Р11;7742;3;Средний;20;3.85;2.56;16;2.69;1.8;26
Пермь;20.01.2015;20:53:31;К29;П417;Ж2;КАТ2;Р11;7742;1;Первый;20;4.1;2.74;17;2.01;1.34;20
Пермь;20.01.2015;16:22:22;К29;П417;Ж2;КАТ2;Р11;7781;1;Первый;10;2.4;0.8;10;2.21;0.74;22
Пермь;20.01.2015;14:23:16;К29;П417;Ж2;КАТ2;Р15;7827;9;Средний;10;1.16;0.39;5;0.48;0.16;5
Пермь;20.01.2015;17:51:09;К29;П417;Ж2;КАТ2;Р12;7858;5;Предпоследний;10;1.27;0.42;5;1.2;0.4;12
Пермь;20.01.2015;12:49:51;К29;П1380;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;13:49:01;К29;П1380;Ж2;КАТ1;Р13;7757;1;Первый;20;2.06;1.38;8;0.85;0.57;8
Пермь;20.01.2015;16:18:56;К16;П199;Ж7;КАТ5;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;12:12:53;К16;П418;Ж3;КАТ20;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;14:14:44;К16;П418;Ж3;КАТ20;Р12;7858;1;Первый;10;0.9;0.3;4;0.37;0.12;4
Пермь;20.01.2015;19:10:29;К16;П1310;Ж3;КАТ20;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;20.01.2015;18:10:43;К16;П427;Ж5;КАТ4;Р11;7742;2;Второй;20;0.9;0.6;4;0.78;0.52;8
Пермь;20.01.2015;13:18:51;К27;П1292;Ж2;КАТ12;Р11;7742;3;Средний;20;0;0;0;0.83;0.55;8
Пермь;20.01.2015;15:24:06;К27;П429;Ж7;КАТ19;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;11:20:01;К27;П202;Ж2;КАТ12;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;16:21:12;К27;П202;Ж2;КАТ12;Р11;7781;1;Первый;10;0;0;0;0.64;0.21;6
Пермь;20.01.2015;9:34:43;К27;П373;Ж2;КАТ12;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;10:19:48;К27;П373;Ж2;КАТ12;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;20.01.2015;19:19:09;К27;П1294;Ж2;КАТ2;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;20.01.2015;9:08:18;К32;П1297;Ж2;КАТ12;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;20.01.2015;17:04:25;К32;П1252;Ж2;КАТ1;Р15;7827;7;Средний;10;0.76;0.23;3;0.32;0.09;3
Пермь;20.01.2015;19:25:36;К32;П484;Ж3;КАТ11;Р11;7742;5;Средний;20;2.58;1.72;10;1.49;0.99;15
Пермь;20.01.2015;18:38:25;К32;П484;Ж3;КАТ11;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;12:10:28;К32;П484;Ж3;КАТ11;Р11;7781;4;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;19:09:14;К32;П484;Ж3;КАТ11;Р11;7781;4;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;14:12:13;К32;П484;Ж3;КАТ11;Р14;7798;4;Средний;10;0;0;0;0.42;0.14;4
Пермь;20.01.2015;18:47:59;К32;П484;Ж3;КАТ11;Р14;7798;2;Второй;10;0;0;0;0;0;0
Пермь;20.01.2015;23:48:55;К32;П485;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;20.01.2015;23:24:51;К32;П485;Ж2;КАТ2;Р13;7757;4;Средний;20;0;0;0;0.69;0.46;7
Пермь;20.01.2015;11:02:46;К32;П552;Ж3;КАТ3;Р12;7858;4;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;18:52:31;К3;П512;Ж2;КАТ2;Р11;7781;5;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;18:44:13;К3;П512;Ж2;КАТ2;Р12;7858;7;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;0:55:00;К3;П1381;Ж2;КАТ2;Р14;7798;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;14:47:03;К12;П78;Ж1;КАТ16;Р13;7757;6;Средний;20;1.24;0.82;5;2.16;1.44;21
Пермь;20.01.2015;22:35:57;К5;П1005;Ж2;КАТ1;Р13;7757;3;Средний;20;0;0;0;0.75;0.5;7
Пермь;20.01.2015;23:31:44;К5;П1005;Ж2;КАТ1;Р14;7798;2;Второй;10;0;0;0;1.61;0.54;16
Пермь;20.01.2015;0:50:45;К5;П1382;Ж2;КАТ1;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;20.01.2015;17:51:21;К5;П1383;Ж2;КАТ2;Р11;7781;3;Средний;10;0;0;0;3.39;1.13;33
Пермь;20.01.2015;15:32:02;К7;П1384;Ж8;КАТ10;Р14;7798;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;22:17:10;К7;П1112;Ж8;КАТ10;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;23:04:37;К7;П1112;Ж8;КАТ10;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;20.01.2015;0:25:29;К7;П1385;Ж8;КАТ10;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;20.01.2015;17:25:09;К7;П153;Ж8;КАТ18;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;17:16:15;К14;П558;Ж3;КАТ21;Р16;9581;3;Средний;10;0;0;0;1.11;0.33;11
Пермь;20.01.2015;15:11:02;К22;П1386;Ж2;КАТ6;Р16;9581;8;Средний;10;0;0;0;0.54;0.16;5
Пермь;20.01.2015;14:07:22;К29;П417;Ж2;КАТ2;Р16;9581;6;Средний;10;1.16;0.39;5;0.48;0.16;5
Пермь;20.01.2015;0:23:49;К27;П1347;Ж2;КАТ1;Р16;9581;3;Средний;10;0.87;0.29;4;0.36;0.12;4
Пермь;20.01.2015;15:03:52;К32;П486;Ж2;КАТ12;Р16;9581;5;Средний;10;0;0;0;0;0;0
Пермь;20.01.2015;16:45:47;К7;П136;Ж8;КАТ14;Р16;9581;2;Второй;10;0;0;0;0;0;0
Москва;21.01.2015;22:44:00;К24;П239;Ж5;КАТ4;Р1;141;3;Средний;10;0.27;0.09;11;1.79;0.6;250
Москва;21.01.2015;22:57:42;К24;П239;Ж5;КАТ4;Р2;145;8;Последний;10;0.47;0.16;19;1.9;0.63;266
Москва;21.01.2015;23:41:28;К24;П331;Ж2;КАТ12;Р4;142;3;Средний;10;0.71;0.24;29;1.14;0.38;160
Москва;21.01.2015;23:31:25;К24;П331;Ж2;КАТ12;Р3;144;4;Средний;10;0.47;0.16;19;1.44;0.48;200
Москва;21.01.2015;0:31:16;К10;П310;Ж2;КАТ2;Р1;141;2;Второй;10;1.41;0.47;58;3.15;1.05;439
Москва;21.01.2015;0:17:59;К10;П310;Ж2;КАТ2;Р3;144;2;Второй;10;1.41;0.47;58;3.28;1.09;458
Москва;21.01.2015;11:24:04;К1;П81;Ж1;КАТ16;Р3;144;5;Последний;10;0;0;0;0;0;0
Москва;21.01.2015;17:12:12;К1;П34;Ж1;КАТ16;Р4;142;1;Первый;10;0;0;0;0;0;0
Москва;21.01.2015;19:09:59;К1;П100;Ж1;КАТ16;Р5;143;4;Средний;10;0;0;0;0.15;0.05;21
Москва;21.01.2015;22:28:47;К1;П36;Ж1;КАТ16;Р2;145;4;Средний;10;0;0;0;0;0;0
Москва;21.01.2015;20:50:06;К1;П176;Ж1;КАТ16;Р1;141;6;Средний;10;0;0;0;0;0;0
Москва;21.01.2015;13:40:39;К21;П8;Ж3;КАТ3;Р4;142;6;Предпоследний;10;0.8;0.27;33;0.74;0.25;103
Москва;21.01.2015;13:08:44;К21;П8;Ж3;КАТ3;Р3;144;4;Предпоследний;10;0.85;0.28;35;1.14;0.38;160
Москва;21.01.2015;0:11:52;К21;П8;Ж3;КАТ3;Р2;145;9;Последний;10;1.74;0.58;72;1.15;0.38;160
Москва;21.01.2015;0:19:09;К21;П8;Ж3;КАТ3;Р2;145;2;Второй;10;1.3;0.43;54;1.04;0.35;145
Москва;21.01.2015;14:24:30;К21;П332;Ж3;КАТ3;Р5;143;2;Второй;10;0.99;0.33;41;1.2;0.4;167
Москва;21.01.2015;19:04:41;К21;П333;Ж2;КАТ6;Р3;144;3;Предпоследний;10;0.49;0.16;20;0.81;0.27;113
Москва;21.01.2015;19:43:31;К21;П334;Ж2;КАТ6;Р3;144;7;Последний;10;1.74;0.58;72;1.36;0.45;190
Москва;21.01.2015;23:25:33;К21;П196;Ж2;КАТ2;Р1;141;5;Предпоследний;10;3.3;1.1;136;1.56;0.52;217
Москва;21.01.2015;23:50:53;К21;П196;Ж2;КАТ2;Р2;145;1;Первый;10;3.2;1.07;132;1.72;0.57;241
Москва;21.01.2015;22:51:19;К21;П335;Ж2;КАТ1;Р4;142;2;Второй;10;3.67;1.22;152;2.41;0.8;336
Москва;21.01.2015;20:35:40;К18;П336;Ж2;КАТ1;Р4;142;3;Средний;10;1.52;0.51;63;1.49;0.5;208
Москва;21.01.2015;21:36:31;К18;П336;Ж2;КАТ1;Р5;143;1;Первый;10;0.7;0.23;29;1.49;0.5;208
Москва;21.01.2015;20:17:50;К18;П336;Ж2;КАТ1;Р3;144;1;Первый;10;1.43;0.48;59;1.22;0.41;171
Москва;21.01.2015;14:14:48;К18;П327;Ж2;КАТ1;Р4;142;1;Первый;10;0.24;0.08;10;0.33;0.11;47
Москва;21.01.2015;15:14:23;К18;П327;Ж2;КАТ1;Р5;143;5;Средний;10;0.37;0.12;15;0.3;0.1;42
Москва;21.01.2015;10:16:08;К18;П337;Ж7;КАТ39;Р1;141;5;Предпоследний;10;0.99;0.33;41;0.85;0.28;119
Москва;21.01.2015;19:24:32;К18;П204;Ж1;КАТ42;Р2;145;4;Средний;10;2;0.67;83;2.33;0.78;325
Москва;21.01.2015;12:59:22;К18;П235;Ж1;КАТ16;Р5;143;16;Последний;10;0.45;0.15;19;1.09;0.36;152
Москва;21.01.2015;12:56:02;К18;П235;Ж1;КАТ16;Р3;144;1;Первый;10;0.45;0.15;19;1.08;0.36;150
Москва;21.01.2015;17:32:52;К18;П222;Ж2;КАТ12;Р1;141;4;Последний;10;0.54;0.18;22;1.28;0.43;178
Москва;21.01.2015;9:57:44;К9;П50;Ж1;КАТ41;Р5;143;7;Последний;10;0;0;0;0.28;0.09;39
Москва;21.01.2015;17:53:56;К9;П14;Ж5;КАТ44;Р1;141;2;Второй;10;0.37;0.12;15;0.17;0.06;24
Москва;21.01.2015;12:55:25;К9;П14;Ж5;КАТ44;Р4;142;1;Первый;10;0.59;0.2;24;0.31;0.1;43
Москва;21.01.2015;21:54:52;К9;П14;Ж5;КАТ44;Р4;142;3;Средний;10;0.19;0.06;8;0.63;0.21;88
Москва;21.01.2015;20:56:33;К9;П14;Ж5;КАТ44;Р5;143;1;Первый;10;0.19;0.06;8;0.32;0.11;45
Москва;21.01.2015;16:55:59;К9;П14;Ж5;КАТ44;Р3;144;6;Средний;10;0;0;0;0.09;0.03;13
Москва;21.01.2015;14:55:45;К9;П75;Ж1;КАТ34;Р2;145;1;Первый;10;0;0;0;0.17;0.06;24
Москва;21.01.2015;15:07:31;К23;П237;Ж3;КАТ13;Р5;143;9;Средний;10;0;0;0;0.04;0.01;6
Москва;21.01.2015;1:25:22;К6;П320;Ж8;КАТ10;Р1;141;6;Средний;10;0.17;0.06;7;0.15;0.05;20
Пермь;21.01.2015;11:46:40;К14;П544;Ж3;КАТ21;Р11;7742;5;Средний;20;3.17;2.11;13;3.86;2.57;38
Пермь;21.01.2015;19:11:57;К14;П550;Ж3;КАТ21;Р14;7798;4;Средний;10;1.17;0.39;5;3.02;1.01;30
Пермь;21.01.2015;17:16:13;К14;П558;Ж3;КАТ21;Р11;7781;4;Средний;10;0;0;0;1.17;0.39;11
Пермь;21.01.2015;22:18:25;К14;П1304;Ж2;КАТ2;Р13;7757;3;Средний;20;1.88;1.25;8;3.36;2.24;33
Пермь;21.01.2015;12:52:12;К20;П1378;Ж2;КАТ2;Р11;7742;2;Второй;20;0;0;0;2.94;1.96;29
Пермь;21.01.2015;13:52:26;К20;П1378;Ж2;КАТ2;Р13;7757;4;Средний;20;0.92;0.61;4;2.23;1.49;22
Пермь;21.01.2015;18:50:55;К20;П563;Ж3;КАТ21;Р14;7798;1;Первый;10;2.45;0.82;10;4.69;1.56;46
Пермь;21.01.2015;16:33:48;К20;П392;Ж2;КАТ2;Р11;7742;5;Средний;20;0;0;0;2.52;1.68;25
Пермь;21.01.2015;21:30:58;К20;П303;Ж2;КАТ2;Р15;7827;7;Средний;10;0;0;0;3.52;1.17;34
Пермь;21.01.2015;17:23:12;К11;П1387;Ж2;КАТ2;Р13;7757;3;Средний;20;0;0;0;3.85;2.56;38
Пермь;21.01.2015;22:44:16;К25;П239;Ж5;КАТ4;Р11;7742;3;Средний;20;0;0;0;0.76;0.5;7
Пермь;21.01.2015;14:50:47;К25;П27;Ж1;КАТ16;Р12;7858;4;Средний;10;0;0;0;0;0;0
Пермь;21.01.2015;23:40:55;К25;П331;Ж2;КАТ12;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;21.01.2015;23:31:07;К25;П331;Ж2;КАТ12;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;21.01.2015;22:20:32;К25;П227;Ж1;КАТ16;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;21.01.2015;19:09:56;К25;П187;Ж2;КАТ2;Р11;7742;4;Средний;20;0.63;0.42;3;2.01;1.34;20
Пермь;21.01.2015;22:53:43;К29;П1388;Ж2;КАТ1;Р13;7757;1;Первый;20;2.8;1.87;11;2.85;1.9;28
Пермь;21.01.2015;19:51:28;К29;П1306;Ж2;КАТ2;Р11;7742;3;Средний;20;2.84;1.89;12;1.17;0.78;12
Пермь;21.01.2015;18:09:10;К16;П1165;Ж5;КАТ4;Р11;7742;3;Средний;20;0;0;0;0;0;0
Пермь;21.01.2015;21:11:27;К16;П428;Ж5;КАТ4;Р13;7757;2;Второй;20;0.92;0.61;4;0.38;0.25;4
Пермь;21.01.2015;0:15:33;К27;П301;Ж2;КАТ1;Р11;7742;2;Второй;20;0.87;0.58;4;0.36;0.24;4
Пермь;21.01.2015;23:24:34;К27;П301;Ж2;КАТ1;Р13;7757;2;Второй;20;0;0;0;0;0;0
Пермь;21.01.2015;22:28:08;К27;П106;Ж2;КАТ2;Р11;7742;3;Средний;20;0;0;0;0.62;0.41;6
Пермь;21.01.2015;21:30:31;К27;П106;Ж2;КАТ2;Р13;7757;2;Второй;20;0;0;0;0.62;0.41;6
Пермь;21.01.2015;17:20:37;К27;П373;Ж2;КАТ12;Р15;7827;3;Средний;10;0;0;0;0;0;0
Пермь;21.01.2015;19:15:05;К27;П1294;Ж2;КАТ2;Р14;7798;1;Первый;10;0;0;0;0.5;0.17;5
Пермь;21.01.2015;13:03:47;К32;П1329;Ж2;КАТ2;Р14;7798;4;Средний;10;1.23;0.41;5;1.39;0.46;14
Пермь;21.01.2015;17:04:11;К32;П1389;Ж2;КАТ1;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;21.01.2015;16:10:31;К32;П1389;Ж2;КАТ1;Р12;7858;6;Средний;10;0;0;0;0.88;0.29;9
Пермь;21.01.2015;20:09:09;К32;П1390;Ж2;КАТ1;Р15;7827;4;Средний;10;0.63;0.21;3;0.26;0.09;3
Пермь;21.01.2015;19:08:35;К32;П484;Ж3;КАТ11;Р11;7742;2;Второй;20;0;0;0;0.33;0.22;3
Пермь;21.01.2015;18:48:34;К32;П484;Ж3;КАТ11;Р13;7757;1;Первый;20;0;0;0;0;0;0
Пермь;21.01.2015;23:48:55;К32;П485;Ж2;КАТ2;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;21.01.2015;23:25:00;К32;П485;Ж2;КАТ2;Р13;7757;4;Средний;20;0;0;0;0;0;0
Пермь;21.01.2015;0:51:55;К3;П1391;Ж2;КАТ1;Р14;7798;5;Средний;10;0;0;0;0;0;0
Пермь;21.01.2015;11:52:19;К12;П78;Ж1;КАТ16;Р13;7757;4;Средний;20;0;0;0;2.16;1.44;21
Пермь;21.01.2015;17:49:08;К12;П78;Ж1;КАТ16;Р13;7757;3;Средний;20;0;0;0;2.98;1.99;29
Пермь;21.01.2015;22:52:18;К5;П1392;Ж2;КАТ1;Р13;7757;4;Средний;20;0;0;0;0.88;0.59;9
Пермь;21.01.2015;23:47:58;К5;П1392;Ж2;КАТ1;Р15;7827;3;Средний;10;0;0;0;1.12;0.37;11
Пермь;21.01.2015;17:23:07;К7;П1393;Ж2;КАТ7;Р12;7858;5;Средний;10;0;0;0;0.4;0.13;4
Пермь;21.01.2015;22:58:53;К7;П1112;Ж8;КАТ10;Р11;7742;1;Первый;20;0;0;0;0;0;0
Пермь;21.01.2015;21:04:11;К7;П136;Ж8;КАТ14;Р11;7742;2;Второй;20;0;0;0;0;0;0
Пермь;21.01.2015;15:39:11;К7;П1394;Ж8;КАТ14;Р11;7781;3;Средний;10;0;0;0;0;0;0
Пермь;21.01.2015;0:28:23;К7;П1395;Ж8;КАТ10;Р13;7757;3;Средний;20;0;0;0;0;0;0
Пермь;21.01.2015;21:52:22;К11;П310;Ж2;КАТ2;Р16;9581;3;Средний;10;0;0;0;4.74;1.42;47
Пермь;21.01.2015;18:12:15;К25;П187;Ж2;КАТ2;Р16;9581;4;Средний;10;0.63;0.19;3;1.44;0.43;14
Пермь;21.01.2015;20:29:27;К27;П314;Ж2;КАТ2;Р16;9581;2;Второй;10;0;0;0;0.45;0.15;4
Пермь;21.01.2015;17:06:16;К32;П1389;Ж2;КАТ1;Р16;9581;16;Последний;10;0;0;0;0;0;0
Пермь;21.01.2015;18:12:09;К3;П512;Ж2;КАТ2;Р16;9581;3;Средний;10;0;0;0;0.46;0.15;5
Москва;22.01.2015;21:18:54;К19;П303;Ж2;КАТ2;Р4;142;5;Средний;10;1.95;0.65;81;3.23;1.08;451
Москва;22.01.2015;9:07:24;К24;П338;Ж2;КАТ1;Р1;141;1;Первый;10;0.22;0.07;9;0.31;0.1;44
Москва;22.01.2015;10:23:33;К24;П338;Ж2;КАТ1;Р3;144;4;Средний;10;0.22;0.07;9;1.01;0.34;141
Москва;22.01.2015;9:29:25;К24;П338;Ж2;КАТ1;Р2;145;5;Средний;10;0.22;0.07;9;0.71;0.24;99
Москва;22.01.2015;11:28:28;К24;П339;Ж2;КАТ7;Р4;142;10;Последний;10;0;0;0;0.84;0.28;117
Москва;22.01.2015;22:20:51;К24;П227;Ж1;КАТ16;Р4;142;6;Средний;10;0.35;0.12;15;1.27;0.42;178
Москва;22.01.2015;8:34:06;К24;П228;Ж7;КАТ27;Р5;143;4;Средний;10;0;0;0;0.09;0.03;13
Москва;22.01.2015;13:08:12;К24;П211;Ж2;КАТ2;Р1;141;10;Последний;10;0.56;0.19;23;0.58;0.19;80
Москва;22.01.2015;12:29:10;К24;П211;Ж2;КАТ2;Р5;143;2;Второй;10;0.24;0.08;10;0.56;0.19;78
Москва;22.01.2015;13:31:37;К24;П211;Ж2;КАТ2;Р2;145;2;Второй;10;0.42;0.14;17;0.64;0.21;89
Москва;22.01.2015;18:13:21;К24;П187;Ж2;КАТ2;Р1;141;4;Средний;10;0.75;0.25;31;1.63;0.54;227
Москва;22.01.2015;17:07:55;К24;П340;Ж2;КАТ2;Р5;143;9;Последний;10;0.45;0.15;18;0.33;0.11;46
Москва;22.01.2015;13:55:10;К24;П212;Ж3;КАТ28;Р3;144;11;Предпоследний;10;0.31;0.1;13;0.46;0.15;64
Москва;22.01.2015;22:55:34;К24;П341;Ж2;КАТ12;Р3;144;9;Последний;10;0.55;0.18;23;1.3;0.43;181
Москва;22.01.2015;22:44:50;К24;П341;Ж2;КАТ12;Р2;145;9;Последний;10;0.35;0.12;15;1.36;0.45;189
Москва;22.01.2015;23:33:47;К24;П342;Ж2;КАТ7;Р4;142;8;Предпоследний;10;0.21;0.07;9;0.69;0.23;97
Москва;22.01.2015;23:48:01;К24;П342;Ж2;КАТ7;Р5;143;8;Последний;10;0.71;0.24;29;0.97;0.32;135
Москва;22.01.2015;0:23:27;К10;П310;Ж2;КАТ2;Р4;142;2;Второй;10;1.65;0.55;68;3.59;1.2;501
Москва;22.01.2015;0:10:43;К10;П310;Ж2;КАТ2;Р5;143;2;Второй;10;1.29;0.43;53;3.1;1.03;433
Москва;22.01.2015;12:11:48;К1;П160;Ж1;КАТ16;Р5;143;1;Первый;10;0.17;0.06;7;0.05;0.02;7
Москва;22.01.2015;7:42:42;К1;П2;Ж1;КАТ16;Р4;142;8;Средний;10;0.52;0.17;22;0.27;0.09;38
Москва;22.01.2015;8:57:09;К1;П97;Ж1;КАТ16;Р3;144;11;Средний;10;0;0;0;0;0;0
Москва;22.01.2015;16:18:35;К1;П129;Ж1;КАТ16;Р1;141;5;Последний;10;0;0;0;0.13;0.04;18
Москва;22.01.2015;21:26:16;К1;П35;Ж1;КАТ16;Р2;145;3;Средний;10;0;0;0;0.14;0.05;20
Москва;22.01.2015;23:20:07;К1;П130;Ж1;КАТ16;Р4;142;2;Последний;10;0;0;0;0;0;0
Москва;22.01.2015;22:50:40;К1;П5;Ж1;КАТ16;Р3;144;3;Последний;10;0;0;0;0;0;0
Москва;22.01.2015;18:39:26;К21;П8;Ж3;КАТ3;Р1;141;4;Средний;10;1.22;0.41;50;1.61;0.54;225
Москва;22.01.2015;14:34:05;К21;П8;Ж3;КАТ3;Р4;142;6;Последний;10;1.17;0.39;48;1.46;0.49;203
Москва;22.01.2015;0:55:25;К21;П8;Ж3;КАТ3;Р4;142;2;Второй;10;0;0;0;0.16;0.05;22
Москва;22.01.2015;13:42:17;К21;П8;Ж3;КАТ3;Р3;144;5;Средний;10;1.26;0.42;52;0.96;0.32;134
Москва;22.01.2015;13:10:59;К21;П8;Ж3;КАТ3;Р2;145;3;Средний;10;1.72;0.57;71;1.1;0.37;153
Москва;22.01.2015;0:07:34;К21;П8;Ж3;КАТ3;Р2;145;1;Первый;10;1.03;0.34;43;0.67;0.22;94
Москва;22.01.2015;0:23:00;К21;П8;Ж3;КАТ3;Р2;145;2;Второй;10;1.15;0.38;48;0.65;0.22;91
Москва;22.01.2015;23:58:09;К21;П196;Ж2;КАТ2;Р1;141;5;Предпоследний;10;1.79;0.6;74;1.35;0.45;189
Москва;22.01.2015;18:09:40;К21;П335;Ж2;КАТ1;Р1;141;3;Средний;10;1.89;0.63;78;1.59;0.53;222
Москва;22.01.2015;15:49:02;К28;П343;Ж2;КАТ2;Р2;145;1;Первый;10;0.95;0.32;39;1.09;0.36;152
Москва;22.01.2015;0:06:50;К15;П232;Ж2;КАТ2;Р3;144;4;Средний;10;1.35;0.45;56;0.69;0.23;96
Москва;22.01.2015;22:25:33;К26;П106;Ж2;КАТ2;Р5;143;7;Средний;10;1.32;0.44;55;1.08;0.36;151
Москва;22.01.2015;13:13:15;К18;П217;Ж3;КАТ17;Р1;141;8;Последний;10;0.4;0.13;17;0.74;0.25;104
Москва;22.01.2015;22:46:41;К18;П344;Ж3;КАТ20;Р1;141;5;Последний;10;0.58;0.19;24;0.71;0.24;100
Москва;22.01.2015;20:37:47;К18;П345;Ж2;КАТ1;Р5;143;2;Второй;10;0.4;0.13;17;1.07;0.36;150
Москва;22.01.2015;19:26:06;К18;П204;Ж1;КАТ42;Р4;142;8;Последний;10;1.01;0.34;42;1.16;0.39;162
Москва;22.01.2015;7:10:02;К18;П206;Ж3;КАТ20;Р1;141;2;Второй;10;0;0;0;0.38;0.13;54
Москва;22.01.2015;7:25:20;К18;П206;Ж3;КАТ20;Р2;145;9;Последний;10;0.15;0.05;6;0.21;0.07;29
Москва;22.01.2015;17:25:38;К18;П222;Ж2;КАТ12;Р3;144;5;Средний;10;0.51;0.17;21;1.07;0.36;149
Москва;22.01.2015;0:34:17;К18;П317;Ж2;КАТ2;Р3;144;3;Предпоследний;10;0.79;0.26;33;0.43;0.14;60
Москва;22.01.2015;23:54:28;К18;П317;Ж2;КАТ2;Р2;145;3;Средний;10;0.79;0.26;33;0.32;0.11;45
Москва;22.01.2015;20:54:01;К9;П13;Ж1;КАТ34;Р1;141;3;Средний;10;0;0;0;0.15;0.05;21
Москва;22.01.2015;10:56:26;К9;П50;Ж1;КАТ41;Р1;141;3;Средний;10;0.65;0.22;27;0.49;0.16;69
Москва;22.01.2015;15:57:44;К9;П50;Ж1;КАТ41;Р4;142;8;Последний;10;0.16;0.05;7;0.16;0.05;22
Москва;22.01.2015;12:56:37;К9;П50;Ж1;КАТ41;Р5;143;1;Первый;10;0.17;0.06;7;0.1;0.03;13
