city;moscow_time;installations
Москва;19.01.2015 13:42;6
Москва;19.01.2015 13:43;9
Москва;19.01.2015 13:44;7
Москва;19.01.2015 13:45;3
Москва;19.01.2015 13:46;7
Москва;19.01.2015 13:47;9
Москва;19.01.2015 13:48;4
Москва;19.01.2015 13:49;7
Москва;19.01.2015 13:50;6
Москва;19.01.2015 13:51;7
Москва;19.01.2015 13:52;9
Москва;19.01.2015 13:53;9
Москва;19.01.2015 13:54;4
Москва;19.01.2015 13:55;4
Москва;19.01.2015 13:56;9
Москва;19.01.2015 13:57;9
Москва;19.01.2015 13:58;4
Москва;19.01.2015 13:59;15
Москва;19.01.2015 14:00;9
Москва;19.01.2015 14:01;9
Москва;19.01.2015 14:02;4
Москва;19.01.2015 14:03;7
Москва;19.01.2015 14:04;9
Москва;19.01.2015 14:05;9
Москва;19.01.2015 14:06;3
Москва;19.01.2015 14:07;4
Москва;19.01.2015 14:08;3
Москва;19.01.2015 14:09;3
Москва;19.01.2015 14:10;10
Москва;19.01.2015 14:11;6
Москва;19.01.2015 14:12;6
Москва;19.01.2015 14:13;6
Москва;19.01.2015 14:14;10
Москва;19.01.2015 14:15;6
Москва;19.01.2015 14:16;10
Москва;19.01.2015 14:17;7
Москва;19.01.2015 14:18;9
Москва;19.01.2015 14:19;4
Москва;19.01.2015 14:20;7
Москва;19.01.2015 14:21;7
Москва;19.01.2015 14:22;4
Москва;19.01.2015 14:23;6
Москва;19.01.2015 14:24;12
Москва;19.01.2015 14:25;6
Москва;19.01.2015 14:26;1
Москва;19.01.2015 14:27;6
Москва;19.01.2015 14:28;3
Москва;19.01.2015 14:29;6
Москва;19.01.2015 14:30;6
Москва;19.01.2015 14:31;6
Москва;19.01.2015 14:32;4
Москва;19.01.2015 14:33;15
Москва;19.01.2015 14:34;9
Москва;19.01.2015 14:35;3
Москва;19.01.2015 14:36;6
Москва;19.01.2015 14:37;13
Москва;19.01.2015 14:38;7
Москва;19.01.2015 14:39;4
Москва;19.01.2015 14:40;6
Москва;19.01.2015 14:41;4
Москва;19.01.2015 14:42;6
Москва;19.01.2015 14:43;13
Москва;19.01.2015 14:44;6
Москва;19.01.2015 14:45;7
Москва;19.01.2015 14:46;9
Москва;19.01.2015 14:47;6
Москва;19.01.2015 14:48;7
Москва;19.01.2015 14:49;7
Москва;19.01.2015 14:50;6
Москва;19.01.2015 14:51;10
Москва;19.01.2015 14:52;4
Москва;19.01.2015 14:53;4
Москва;19.01.2015 14:54;6
Москва;19.01.2015 14:55;6
Москва;19.01.2015 14:56;6
Москва;19.01.2015 14:57;12
Москва;19.01.2015 14:58;17
Москва;19.01.2015 14:59;15
Москва;19.01.2015 15:00;3
Москва;19.01.2015 15:01;3
Москва;19.01.2015 15:02;4
Москва;19.01.2015 15:03;4
Москва;19.01.2015 15:04;7
Москва;19.01.2015 15:05;10
Москва;19.01.2015 15:06;4
Москва;19.01.2015 15:07;4
Москва;19.01.2015 15:08;9
Москва;19.01.2015 15:09;4
Москва;19.01.2015 15:10;10
Москва;19.01.2015 15:11;7
Москва;19.01.2015 15:12;3
Москва;19.01.2015 15:13;13
Москва;19.01.2015 15:14;7
Москва;19.01.2015 15:15;7
Москва;19.01.2015 15:16;3
Москва;19.01.2015 15:17;17
Москва;19.01.2015 15:18;9
Москва;19.01.2015 15:19;9
Москва;19.01.2015 15:20;9
Москва;19.01.2015 15:21;7
Москва;19.01.2015 15:22;4
Москва;19.01.2015 15:23;7
Москва;19.01.2015 15:24;6
Москва;19.01.2015 15:25;9
Москва;19.01.2015 15:26;4
Москва;19.01.2015 15:27;4
Москва;19.01.2015 15:28;7
Москва;19.01.2015 15:29;9
Москва;19.01.2015 15:30;6
Москва;19.01.2015 15:31;12
Москва;19.01.2015 15:32;6
Москва;19.01.2015 15:33;9
Москва;19.01.2015 15:34;13
Москва;19.01.2015 15:35;4
Москва;19.01.2015 15:36;3
Москва;19.01.2015 15:37;6
Москва;19.01.2015 15:38;6
Москва;19.01.2015 15:39;6
Москва;19.01.2015 15:40;12
Москва;19.01.2015 15:41;7
Москва;19.01.2015 15:42;9
Москва;19.01.2015 15:43;3
Москва;19.01.2015 15:44;6
Москва;19.01.2015 15:45;6
Москва;19.01.2015 15:46;15
Москва;19.01.2015 15:47;1
Москва;19.01.2015 15:48;10
Москва;19.01.2015 15:49;1
Москва;19.01.2015 15:50;9
Москва;19.01.2015 15:51;7
Москва;19.01.2015 15:52;4
Москва;19.01.2015 15:53;4
Москва;19.01.2015 15:54;9
Москва;19.01.2015 15:55;12
Москва;19.01.2015 15:56;9
Москва;19.01.2015 15:57;6
Москва;19.01.2015 15:58;4
Москва;19.01.2015 15:59;3
Москва;19.01.2015 16:00;7
Москва;19.01.2015 16:01;6
Москва;19.01.2015 16:02;12
Москва;19.01.2015 16:03;6
Москва;19.01.2015 16:04;7
Москва;19.01.2015 16:05;4
Москва;19.01.2015 16:06;6
Москва;19.01.2015 16:07;9
Москва;19.01.2015 16:08;6
Москва;19.01.2015 16:09;7
Москва;19.01.2015 16:10;3
Москва;19.01.2015 16:11;4
Москва;19.01.2015 16:12;7
Москва;19.01.2015 16:13;13
Москва;19.01.2015 16:14;4
Москва;19.01.2015 16:15;3
Москва;19.01.2015 16:16;6
Москва;19.01.2015 16:17;6
Москва;19.01.2015 16:18;6
Москва;19.01.2015 16:19;6
Москва;19.01.2015 16:20;3
Москва;19.01.2015 16:21;4
Москва;19.01.2015 16:22;4
Москва;19.01.2015 16:23;10
Москва;19.01.2015 16:24;7
Москва;19.01.2015 16:25;7
Москва;19.01.2015 16:26;6
Москва;19.01.2015 16:27;9
Москва;19.01.2015 16:28;4
Москва;19.01.2015 16:29;10
Москва;19.01.2015 16:30;9
Москва;19.01.2015 16:31;12
Москва;19.01.2015 16:32;6
Москва;19.01.2015 16:33;1
Москва;19.01.2015 16:34;7
Москва;19.01.2015 16:35;9
Москва;19.01.2015 16:36;7
Москва;19.01.2015 16:37;6
Москва;19.01.2015 16:38;7
Москва;19.01.2015 16:39;7
Москва;19.01.2015 16:40;7
Москва;19.01.2015 16:41;4
Москва;19.01.2015 16:42;10
Москва;19.01.2015 16:43;3
Москва;19.01.2015 16:44;10
Москва;19.01.2015 16:45;7
Москва;19.01.2015 16:46;10
Москва;19.01.2015 16:47;6
Москва;19.01.2015 16:48;3
Москва;19.01.2015 16:49;4
Москва;19.01.2015 16:50;6
Москва;19.01.2015 16:51;9
Москва;19.01.2015 16:52;10
Москва;19.01.2015 16:53;9
Москва;19.01.2015 16:54;6
Москва;19.01.2015 16:55;7
Москва;19.01.2015 16:56;6
Москва;19.01.2015 16:57;3
Москва;19.01.2015 16:58;7
Москва;19.01.2015 16:59;15
Москва;19.01.2015 17:00;7
Москва;19.01.2015 17:01;6
Москва;19.01.2015 17:02;1
Москва;19.01.2015 17:03;6
Москва;19.01.2015 17:04;7
Москва;19.01.2015 17:05;9
Москва;19.01.2015 17:06;7
Москва;19.01.2015 17:07;10
Москва;19.01.2015 17:08;4
Москва;19.01.2015 17:09;6
Москва;19.01.2015 17:10;9
Москва;19.01.2015 17:11;6
Москва;19.01.2015 17:12;7
Москва;19.01.2015 17:13;7
Москва;19.01.2015 17:14;9
Москва;19.01.2015 17:15;9
Москва;19.01.2015 17:16;4
Москва;19.01.2015 17:17;10
Москва;19.01.2015 17:18;9
Москва;19.01.2015 17:19;6
Москва;19.01.2015 17:20;6
Москва;19.01.2015 17:21;10
Москва;19.01.2015 17:22;10
Москва;19.01.2015 17:23;6
Москва;19.01.2015 17:24;4
Москва;19.01.2015 17:25;7
Москва;19.01.2015 17:26;12
Москва;19.01.2015 17:27;6
Москва;19.01.2015 17:28;7
Москва;19.01.2015 17:29;6
Москва;19.01.2015 17:30;7
Москва;19.01.2015 17:31;9
Москва;19.01.2015 17:32;9
Москва;19.01.2015 17:33;20
Москва;19.01.2015 17:34;7
Москва;19.01.2015 17:35;6
Москва;19.01.2015 17:36;7
Москва;19.01.2015 17:37;4
Москва;19.01.2015 17:38;7
Москва;19.01.2015 17:39;3
Москва;19.01.2015 17:40;9
Москва;19.01.2015 17:41;9
Москва;19.01.2015 17:42;13
Москва;19.01.2015 17:43;9
Москва;19.01.2015 17:44;4
Москва;19.01.2015 17:45;7
Москва;19.01.2015 17:46;9
Москва;19.01.2015 17:47;4
Москва;19.01.2015 17:48;9
Москва;19.01.2015 17:49;10
Москва;19.01.2015 17:50;9
Москва;19.01.2015 17:51;7
Москва;19.01.2015 17:52;3
Москва;19.01.2015 17:53;10
Москва;19.01.2015 17:54;6
Москва;19.01.2015 17:55;6
Москва;19.01.2015 17:56;12
Москва;19.01.2015 17:57;7
Москва;19.01.2015 17:58;10
Москва;19.01.2015 17:59;7
Москва;19.01.2015 18:00;10
Москва;19.01.2015 18:01;9
Москва;19.01.2015 18:02;7
Москва;19.01.2015 18:03;6
Москва;19.01.2015 18:04;12
Москва;19.01.2015 18:05;15
Москва;19.01.2015 18:06;13
Москва;19.01.2015 18:07;15
Москва;19.01.2015 18:08;7
Москва;19.01.2015 18:09;9
Москва;19.01.2015 18:10;6
Москва;19.01.2015 18:11;10
Москва;19.01.2015 18:12;4
Москва;19.01.2015 18:13;9
Москва;19.01.2015 18:14;7
Москва;19.01.2015 18:15;10
Москва;19.01.2015 18:16;6
Москва;19.01.2015 18:17;4
Москва;19.01.2015 18:18;4
Москва;19.01.2015 18:19;9
Москва;19.01.2015 18:20;7
Москва;19.01.2015 18:21;17
Москва;19.01.2015 18:22;6
Москва;19.01.2015 18:23;7
Москва;19.01.2015 18:24;6
Москва;19.01.2015 18:25;6
Москва;19.01.2015 18:26;4
Москва;19.01.2015 18:27;7
Москва;19.01.2015 18:28;6
Москва;19.01.2015 18:29;3
Москва;19.01.2015 18:30;10
Москва;19.01.2015 18:31;7
Москва;19.01.2015 18:32;4
Москва;19.01.2015 18:33;6
Москва;19.01.2015 18:34;10
Москва;19.01.2015 18:35;9
Москва;19.01.2015 18:36;4
Москва;19.01.2015 18:37;10
Москва;19.01.2015 18:38;4
Москва;19.01.2015 18:39;10
Москва;19.01.2015 18:40;13
Москва;19.01.2015 18:41;4
Москва;19.01.2015 18:42;13
Москва;19.01.2015 18:43;10
Москва;19.01.2015 18:44;10
Москва;19.01.2015 18:45;6
Москва;19.01.2015 18:46;1
Москва;19.01.2015 18:47;3
Москва;19.01.2015 18:48;7
Москва;19.01.2015 18:49;6
Москва;19.01.2015 18:50;10
Москва;19.01.2015 18:51;10
Москва;19.01.2015 18:52;6
Москва;19.01.2015 18:53;4
Москва;19.01.2015 18:54;6
Москва;19.01.2015 18:55;7
Москва;19.01.2015 18:56;6
Москва;19.01.2015 18:57;6
Москва;19.01.2015 18:58;7
Москва;19.01.2015 18:59;7
Москва;19.01.2015 19:00;4
Москва;19.01.2015 19:01;6
Москва;19.01.2015 19:02;9
Москва;19.01.2015 19:03;9
Москва;19.01.2015 19:04;9
Москва;19.01.2015 19:05;6
Москва;19.01.2015 19:06;6
Москва;19.01.2015 19:07;13
Москва;19.01.2015 19:08;9
Москва;19.01.2015 19:09;4
Москва;19.01.2015 19:10;4
Москва;19.01.2015 19:11;10
Москва;19.01.2015 19:12;12
Москва;19.01.2015 19:13;4
Москва;19.01.2015 19:14;7
Москва;19.01.2015 19:15;4
Москва;19.01.2015 19:16;9
Москва;19.01.2015 19:17;7
Москва;19.01.2015 19:18;10
Москва;19.01.2015 19:19;6
Москва;19.01.2015 19:20;6
Москва;19.01.2015 19:21;6
Москва;19.01.2015 19:22;7
Москва;19.01.2015 19:23;7
Москва;19.01.2015 19:24;7
Москва;19.01.2015 19:25;13
Москва;19.01.2015 19:26;4
Москва;19.01.2015 19:27;4
Москва;19.01.2015 19:28;10
Москва;19.01.2015 19:29;6
Москва;19.01.2015 19:30;6
Москва;19.01.2015 19:31;9
Москва;19.01.2015 19:32;10
Москва;19.01.2015 19:33;9
Москва;19.01.2015 19:34;15
Москва;19.01.2015 19:35;12
Москва;19.01.2015 19:36;12
Москва;19.01.2015 19:37;12
Москва;19.01.2015 19:38;7
Москва;19.01.2015 19:39;3
Москва;19.01.2015 19:40;1
Москва;19.01.2015 19:41;15
Москва;19.01.2015 19:42;9
Москва;19.01.2015 19:43;12
Москва;19.01.2015 19:44;12
Москва;19.01.2015 19:45;15
Москва;19.01.2015 19:46;9
Москва;19.01.2015 19:47;12
Москва;19.01.2015 19:48;4
Москва;19.01.2015 19:49;10
Москва;19.01.2015 19:50;12
Москва;19.01.2015 19:51;12
Москва;19.01.2015 19:52;13
Москва;19.01.2015 19:53;9
Москва;19.01.2015 19:54;7
Москва;19.01.2015 19:55;6
Москва;19.01.2015 19:56;7
Москва;19.01.2015 19:57;4
Москва;19.01.2015 19:58;9
Москва;19.01.2015 19:59;10
Москва;19.01.2015 20:00;9
Москва;19.01.2015 20:01;6
Москва;19.01.2015 20:02;18
Москва;19.01.2015 20:03;12
Москва;19.01.2015 20:04;6
Москва;19.01.2015 20:05;17
Москва;19.01.2015 20:06;9
Москва;19.01.2015 20:07;7
Москва;19.01.2015 20:08;7
Москва;19.01.2015 20:09;4
Москва;19.01.2015 20:10;10
Москва;19.01.2015 20:11;3
Москва;19.01.2015 20:12;9
Москва;19.01.2015 20:13;6
Москва;19.01.2015 20:14;6
Москва;19.01.2015 20:15;10
Москва;19.01.2015 20:16;6
Москва;19.01.2015 20:17;7
Москва;19.01.2015 20:18;4
Москва;19.01.2015 20:19;9
Москва;19.01.2015 20:20;9
Москва;19.01.2015 20:21;9
Москва;19.01.2015 20:22;7
Москва;19.01.2015 20:23;12
Москва;19.01.2015 20:24;10
Москва;19.01.2015 20:25;7
Москва;19.01.2015 20:26;4
Москва;19.01.2015 20:27;10
Москва;19.01.2015 20:28;9
Москва;19.01.2015 20:29;10
Москва;19.01.2015 20:30;7
Москва;19.01.2015 20:31;7
Москва;19.01.2015 20:32;12
Москва;19.01.2015 20:33;10
Москва;19.01.2015 20:34;15
Москва;19.01.2015 20:35;4
Москва;19.01.2015 20:36;9
Москва;19.01.2015 20:37;10
Москва;19.01.2015 20:38;12
Москва;19.01.2015 20:39;4
Москва;19.01.2015 20:40;6
Москва;19.01.2015 20:41;7
Москва;19.01.2015 20:42;7
Москва;19.01.2015 20:43;12
Москва;19.01.2015 20:44;9
Москва;19.01.2015 20:45;9
Москва;19.01.2015 20:46;13
Москва;19.01.2015 20:47;9
Москва;19.01.2015 20:48;9
Москва;19.01.2015 20:49;13
Москва;19.01.2015 20:50;12
Москва;19.01.2015 20:51;13
Москва;19.01.2015 20:52;7
Москва;19.01.2015 20:53;7
Москва;19.01.2015 20:54;10
Москва;19.01.2015 20:55;10
Москва;19.01.2015 20:56;4
Москва;19.01.2015 20:57;15
Москва;19.01.2015 20:58;7
Москва;19.01.2015 20:59;9
Москва;19.01.2015 21:00;9
Москва;19.01.2015 21:01;7
Москва;19.01.2015 21:02;9
Москва;19.01.2015 21:03;9
Москва;19.01.2015 21:04;10
Москва;19.01.2015 21:05;13
Москва;19.01.2015 21:06;10
Москва;19.01.2015 21:07;6
Москва;19.01.2015 21:08;6
Москва;19.01.2015 21:09;12
Москва;19.01.2015 21:10;7
Москва;19.01.2015 21:11;10
Москва;19.01.2015 21:12;9
Москва;19.01.2015 21:13;12
Москва;19.01.2015 21:14;15
Москва;19.01.2015 21:15;10
Москва;19.01.2015 21:16;4
Москва;19.01.2015 21:17;10
Москва;19.01.2015 21:18;6
Москва;19.01.2015 21:19;10
Москва;19.01.2015 21:20;10
Москва;19.01.2015 21:21;17
Москва;19.01.2015 21:22;6
Москва;19.01.2015 21:23;9
Москва;19.01.2015 21:24;6
Москва;19.01.2015 21:25;15
Москва;19.01.2015 21:26;6
Москва;19.01.2015 21:27;10
Москва;19.01.2015 21:28;10
Москва;19.01.2015 21:29;12
Москва;19.01.2015 21:30;15
Москва;19.01.2015 21:31;10
Москва;19.01.2015 21:32;4
Москва;19.01.2015 21:33;12
Москва;19.01.2015 21:34;9
Москва;19.01.2015 21:35;17
Москва;19.01.2015 21:36;9
Москва;19.01.2015 21:37;7
Москва;19.01.2015 21:38;1
Москва;19.01.2015 21:39;10
Москва;19.01.2015 21:40;10
Москва;19.01.2015 21:41;7
Москва;19.01.2015 21:42;12
Москва;19.01.2015 21:43;13
Москва;19.01.2015 21:44;4
Москва;19.01.2015 21:45;13
Москва;19.01.2015 21:46;6
Москва;19.01.2015 21:47;12
Москва;19.01.2015 21:48;9
Москва;19.01.2015 21:49;9
Москва;19.01.2015 21:50;15
Москва;19.01.2015 21:51;12
Москва;19.01.2015 21:52;12
Москва;19.01.2015 21:53;9
Москва;19.01.2015 21:54;9
Москва;19.01.2015 21:55;17
Москва;19.01.2015 21:56;4
Москва;19.01.2015 21:57;10
Москва;19.01.2015 21:58;10
Москва;19.01.2015 21:59;13
Москва;19.01.2015 22:00;3
Москва;19.01.2015 22:01;3
Москва;19.01.2015 22:02;7
Москва;19.01.2015 22:03;15
Москва;19.01.2015 22:04;15
Москва;19.01.2015 22:05;10
Москва;19.01.2015 22:06;12
Москва;19.01.2015 22:07;4
Москва;19.01.2015 22:08;18
Москва;19.01.2015 22:09;10
Москва;19.01.2015 22:10;10
Москва;19.01.2015 22:11;10
Москва;19.01.2015 22:12;13
Москва;19.01.2015 22:13;15
Москва;19.01.2015 22:14;7
Москва;19.01.2015 22:15;7
Москва;19.01.2015 22:16;17
Москва;19.01.2015 22:17;15
Москва;19.01.2015 22:18;13
Москва;19.01.2015 22:19;10
Москва;19.01.2015 22:20;10
Москва;19.01.2015 22:21;12
Москва;19.01.2015 22:22;17
Москва;19.01.2015 22:23;10
Москва;19.01.2015 22:24;10
Москва;19.01.2015 22:25;10
Москва;19.01.2015 22:26;7
Москва;19.01.2015 22:27;4
Москва;19.01.2015 22:28;10
Москва;19.01.2015 22:29;12
Москва;19.01.2015 22:30;12
Москва;19.01.2015 22:31;9
Москва;19.01.2015 22:32;7
Москва;19.01.2015 22:33;12
Москва;19.01.2015 22:34;12
Москва;19.01.2015 22:35;13
Москва;19.01.2015 22:36;17
Москва;19.01.2015 22:37;9
Москва;19.01.2015 22:38;12
Москва;19.01.2015 22:39;10
Москва;19.01.2015 22:40;10
Москва;19.01.2015 22:41;12
Москва;19.01.2015 22:42;10
Москва;19.01.2015 22:43;9
Москва;19.01.2015 22:44;6
Москва;19.01.2015 22:45;7
Москва;19.01.2015 22:46;6
Москва;19.01.2015 22:47;9
Москва;19.01.2015 22:48;4
Москва;19.01.2015 22:49;4
Москва;19.01.2015 22:50;6
Москва;19.01.2015 22:51;9
Москва;19.01.2015 22:52;9
Москва;19.01.2015 22:53;17
Москва;19.01.2015 22:54;9
Москва;19.01.2015 22:55;13
Москва;19.01.2015 22:56;12
Москва;19.01.2015 22:57;10
Москва;19.01.2015 22:58;9
Москва;19.01.2015 22:59;10
Москва;19.01.2015 23:00;9
Москва;19.01.2015 23:01;7
Москва;19.01.2015 23:02;10
Москва;19.01.2015 23:03;9
Москва;19.01.2015 23:04;9
Москва;19.01.2015 23:05;12
Москва;19.01.2015 23:06;15
Москва;19.01.2015 23:07;3
Москва;19.01.2015 23:08;7
Москва;19.01.2015 23:09;7
Москва;19.01.2015 23:10;6
Москва;19.01.2015 23:11;4
Москва;19.01.2015 23:12;15
Москва;19.01.2015 23:13;6
Москва;19.01.2015 23:14;9
Москва;19.01.2015 23:15;13
Москва;19.01.2015 23:16;10
Москва;19.01.2015 23:17;6
Москва;19.01.2015 23:18;13
Москва;19.01.2015 23:19;4
Москва;19.01.2015 23:20;9
Москва;19.01.2015 23:21;12
Москва;19.01.2015 23:22;6
Москва;19.01.2015 23:23;15
Москва;19.01.2015 23:24;10
Москва;19.01.2015 23:25;9
Москва;19.01.2015 23:26;4
Москва;19.01.2015 23:27;10
Москва;19.01.2015 23:28;9
Москва;19.01.2015 23:29;12
Москва;19.01.2015 23:30;4
Москва;19.01.2015 23:31;12
Москва;19.01.2015 23:32;9
Москва;19.01.2015 23:33;6
Москва;19.01.2015 23:34;9
Москва;19.01.2015 23:35;13
